episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
5619,5,1,-399.0001661843072,0,1,0,700,0.05,-398.48354331118753,0,0,-398.8178360256135,0,0,-399.14045634248134,0,0,-399.3998510287572,0,0,-399.15914421349686,0,0
5620,7,1,-496.59155815049206,0,1,0,700,0.05,-398.69224982567636,0,0,-423.16531291279716,0,8,-558.4045001940186,0,53,-501.901320872457,5,9,-600.794406947513,13,2
5621,2,1,-468.74002154110184,0,1,0,700,0.05,-587.6228556926059,12,3,-398.96939177505993,0,0,-555.4707247114576,0,52,-399.3781565382343,0,0,-402.2589789881523,0,1
5622,5,0,-480.2523948020773,0,1,0,700,0.05,-456.0928395439424,0,19,-435.0962390343098,0,12,-585.1630252527028,0,63,-399.30250204361914,0,0,-525.607368135815,0,42
5623,11,0,-490.61645644057404,0,1,1,700,0.05,-708.1617783762533,14,38,-447.0946925600672,1,11,-411.42669348065476,0,4,-474.551171021491,5,0,-411.8479467644061,0,4
5624,1,0,-410.79559830876076,0,1,0,700,0.05,-399.0340190535178,0,0,-399.4056967614822,0,0,-399.5103134936371,0,0,-417.5262293668902,0,6,-438.50173286827516,0,13
5625,1,1,-461.8362078737712,0,1,0,700,0.05,-405.5313379282178,0,3,-546.813961028396,0,49,-535.140798655423,0,45,-421.3107890261722,0,7,-400.3841527306474,0,0
5626,0,1,-415.7818608367857,0,1,0,700,0.05,-428.6849749052725,2,0,-413.8649654878381,1,0,-399.05885628209086,0,0,-423.142013098811,0,8,-414.158494409917,1,0
5627,1,1,223.69915446758554,1,0,0,34,0.05,223.66566516438937,0,0,223.53766543666728,0,0,223.57611524373368,0,0,223.67159342048885,0,0,224.04473307264848,0,0
5628,9,1,-411.95454179301294,0,1,0,700,0.05,-443.8929720001894,0,15,-416.9523456017715,0,6,-399.5579682659801,0,0,-399.5857320826957,0,0,-399.78369101442894,0,0
5629,4,0,-464.7039007411467,0,1,0,700,0.05,-420.19132059619426,0,7,-402.3400790160696,0,1,-564.2076844759868,11,0,-459.4673477749637,4,0,-477.31307184251625,5,1
5630,2,0,-477.0058834759289,0,1,0,700,0.05,-411.4874173831506,0,4,-621.175913294973,14,4,-414.12193598949915,1,0,-491.8137633257454,6,1,-446.4303873862756,3,1
5631,3,1,-417.0064907256373,0,1,0,700,0.05,-399.6660214479495,0,0,-465.39486979240803,0,22,-402.66103787412055,0,1,-417.78287589444085,0,6,-399.52764861926755,0,0
5632,3,0,-310.4302259512123,1,0,0,692,0.05,-292.47829859448626,0,0,-292.4787858108484,0,0,-292.3962098824799,0,0,-292.549666900931,0,0,-382.24816856731553,6,0
5633,7,0,-402.3527778855188,0,1,0,700,0.05,-414.57394711785554,0,5,-399.50101174506824,0,0,-399.21438389492806,0,0,-399.38760126648225,0,0,-399.08694540325905,0,0
5634,6,1,-624.0918073214473,0,1,0,700,0.05,-474.6684089723795,5,0,-519.6366242512479,8,0,-567.8518059122667,0,56,-1080.771783759859,0,228,-477.5304137114818,4,6
5635,10,1,-441.9142603680152,0,1,0,700,0.05,-398.5472171793864,0,0,-489.0520985948162,6,0,-414.4074040704072,1,0,-504.7634518756271,7,0,-402.8011301198381,0,1
5636,9,0,-881.1221739153652,0,1,0,700,0.05,-399.4157353019073,0,0,-1318.0174339020448,53,41,-484.0378711034223,0,28,-685.040767813627,19,0,-1519.099061455829,62,63
5637,8,1,-419.5860042390256,0,1,0,700,0.05,-398.36605919336324,0,0,-398.9155811618024,0,0,-420.4145485819296,0,7,-441.58914541953425,0,14,-438.64468683849844,2,3
5638,11,1,-399.0624709012157,0,1,0,700,0.05,-398.1358571456922,0,0,-398.6198503977548,0,0,-398.9230344343501,0,0,-399.51544745120077,0,0,-400.1181650770793,0,0
5639,8,1,209.91979011755498,1,0,0,52,0.05,209.926221739484,0,0,209.95657847882097,0,0,210.07758213854152,0,0,209.90984308696633,0,0,209.72872514396195,0,0
5640,6,0,-399.48722153005065,0,1,0,700,0.05,-399.3734966279988,0,0,-399.8561285283346,0,0,-399.72399649757386,0,0,-399.4335351360048,0,0,-399.04895086034225,0,0
5641,6,0,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
5642,8,0,-399.27286789094535,0,1,0,700,0.05,-399.10193207241895,0,0,-399.08011909054295,0,0,-399.1692134322936,0,0,-399.4591362504107,0,0,-399.55393860906196,0,0
5643,10,0,-399.5609308486694,0,1,0,700,0.05,-399.50399910414706,0,0,-399.40238737031837,0,0,-399.6522720257297,0,0,-399.5104946111289,0,0,-399.7355011320238,0,0
5644,10,0,238.69512060975813,1,0,0,15,0.05,238.9085523012965,0,0,238.59414931867076,0,0,238.62611897451907,0,0,238.6767178584023,0,0,238.6700645959021,0,0
5645,4,1,-405.3737584489246,0,1,0,700,0.05,-431.46995463893944,0,11,-398.73108225210063,0,0,-398.7961029812852,0,0,-398.7971659683426,0,0,-399.0744864039574,0,0
5646,0,0,-422.85111676633295,0,1,0,700,0.05,-481.9702799979072,0,28,-415.9145430259174,0,6,-398.3159520470006,0,0,-398.2870984900489,0,0,-419.76771027079064,0,7
5647,5,1,-410.6836500168673,0,1,0,700,0.05,-399.0575105290232,0,0,-432.1841590553288,0,11,-399.42371798499624,0,0,-399.21304062815057,0,0,-423.5398218868396,0,8
5648,7,1,-465.76110933028195,0,1,0,700,0.05,-597.661761352058,0,66,-399.66808081932646,0,0,-531.6576976483815,0,44,-399.6519801654777,0,0,-400.16602666616734,0,0
5649,2,1,-1169.469292533078,0,1,1,700,0.05,-3384.6240648869207,199,0,-1044.5113033116163,43,0,-564.5875245427577,12,0,-402.934801579911,0,1,-450.68876834418626,3,2
5650,5,0,-441.6896120196484,0,1,0,700,0.05,-399.2758343980512,0,0,-588.8403424435548,0,64,-420.8246129470892,0,7,-399.91492577873163,0,0,-399.59234453081496,0,0
5651,11,0,-417.45153324795234,0,1,0,700,0.05,-429.3758233056192,0,10,-399.27262036434195,0,0,-429.644690665035,0,10,-399.4530076711246,0,0,-429.5115242336427,2,0
5652,1,0,-399.89615530499583,0,1,0,700,0.05,-399.26834344451305,0,0,-399.5366770398586,0,0,-399.9632543499043,0,0,-400.1700168987332,0,0,-400.5424847919732,0,0
5653,0,1,-547.7644225011277,0,1,0,700,0.05,-464.6334047382528,2,12,-444.10191853044216,3,0,-750.7021002901228,15,42,-508.19648478337405,6,6,-571.1882041634464,0,57
5654,1,1,-899.9412233034953,0,1,0,700,0.05,-513.2698590693831,0,38,-969.7152872045107,12,130,-1599.5430470594806,80,0,-732.4492445909899,5,86,-684.7286785931133,6,65
5655,9,1,-556.8290426612641,0,1,0,700,0.05,-573.6710022428497,0,58,-588.7496310441876,0,63,-696.5420018808717,13,34,-522.7723483052927,1,36,-402.4102298331177,0,1
5656,4,0,-417.7455785322077,0,1,0,700,0.05,-431.75519154743876,0,11,-408.06118093043403,0,3,-450.1982901754338,0,17,-399.2570534800497,0,0,-399.45617652768294,0,0
5657,2,0,-592.1974307615169,0,1,0,700,0.05,-699.385620699265,20,0,-510.6992069087824,2,27,-564.7397568739086,1,50,-576.5065244461838,11,4,-609.6560448794431,0,70
5658,3,1,-405.28243398711567,0,1,0,700,0.05,-398.8236600554433,0,0,-399.09491871461137,0,0,-399.2096391257613,0,0,-399.50018386367145,0,0,-429.78376817609063,2,0
5659,3,0,-432.8670662072565,0,1,0,700,0.05,-401.94954299274355,0,1,-426.20171887796045,0,9,-399.3241877621988,0,0,-501.3514720085724,0,34,-435.508409394806,0,12
5660,7,0,-399.83331522362494,0,1,0,700,0.05,-399.09337021543627,0,0,-399.6523596733264,0,0,-399.7771855469763,0,0,-400.3433342483166,0,0,-400.30032643406844,0,0
5661,6,1,-439.8880749017874,0,1,0,700,0.05,-545.6464591053558,0,49,-413.2469744876011,0,5,-419.40844969818875,0,7,-398.575716510182,0,0,-422.5627747076133,0,8
5662,10,1,-399.5947470128734,0,1,0,700,0.05,-399.17672362692275,0,0,-399.6379126052854,0,0,-399.75598901225885,0,0,-399.63394462905035,0,0,-399.76916519084983,0,0
5663,9,0,-484.21855469693196,0,1,0,700,0.05,-539.4085656215032,9,2,-471.01757915695964,4,4,-489.0280944729845,6,0,-519.1272880895315,0,40,-402.51124614368194,0,1
5664,11,1,-470.3903804440766,0,1,0,700,0.05,-398.86728863056544,0,0,-399.4039142442451,0,0,-453.42885978419446,0,19,-630.948167867956,0,78,-469.30367169342355,0,23
5665,8,1,-405.35921606912575,0,1,0,700,0.05,-398.82537446197875,0,0,-428.88614589119965,2,0,-399.3441077301157,0,0,-399.7141486510216,0,0,-400.02630361131565,0,0
5666,6,0,-399.7471333984223,0,1,0,700,0.05,-398.46159284171904,0,0,-398.351109216336,0,0,-398.49030126842194,0,0,-398.79128761940757,0,0,-404.64137604622715,0,2
5667,8,0,-510.3905053064816,0,1,0,700,0.05,-831.7480116706785,0,144,-519.7045350991302,0,40,-400.22690151188147,0,0,-400.151666248332,0,0,-400.1214120023869,0,0
5668,10,0,-399.0284020303361,0,1,0,700,0.05,-398.85486275895676,0,0,-398.8662858286083,0,0,-398.86025199951865,0,0,-399.27279438779243,0,0,-399.2878151768069,0,0
5669,4,1,-410.6621494061791,0,1,0,700,0.05,-457.8926651134556,4,0,-398.1984620051102,0,0,-398.74049773996137,0,0,-398.93754541806317,0,0,-399.5415767543055,0,0
5670,0,0,-417.20170177901184,0,1,0,700,0.05,-398.3128569602628,0,0,-398.9188687764152,0,0,-432.3412354220202,0,11,-444.64430195213964,0,15,-411.791245784222,0,4
5671,5,1,-425.5836845709214,0,1,0,700,0.05,-532.9552335995932,9,0,-398.2777740943588,0,0,-398.7159046415382,0,0,-398.98388563473986,0,0,-398.98562488437744,0,0
5672,7,1,-461.37649964540077,0,1,0,700,0.05,-606.8458122398736,0,70,-426.75945234033605,0,9,-459.5546220654615,0,20,-399.4029188206941,0,0,-414.319692760636,0,5
5673,2,1,-475.90518027287817,0,1,0,700,0.05,-426.5408811314721,0,9,-693.9564205891625,4,79,-414.8358461590747,1,0,-414.6876234043382,1,0,-429.50513008034244,1,5
5674,5,0,-408.6224720599619,0,1,0,700,0.05,-426.6506656269231,0,9,-399.745067186721,0,0,-417.60272651232907,0,6,-399.72070709348435,0,0,-399.3931938803547,0,0
5675,11,0,-524.9782868189673,0,1,0,700,0.05,-504.85385408698096,0,35,-654.7093704901599,0,85,-477.3494652070637,0,26,-588.5697503592855,0,63,-399.4089939513484,0,0
5676,1,0,-400.4321764911176,0,1,0,700,0.05,-399.197047898683,0,0,-398.9358509729102,0,0,-399.1788646541345,0,0,-402.3055364500089,0,1,-402.54358247985,0,1
5677,0,1,-694.7620755498568,0,1,0,700,0.05,-464.64186623173305,2,12,-597.2052308472834,12,6,-1239.6255258135845,56,0,-547.0516015823904,0,49,-625.2861532742937,0,75
5678,1,1,-453.0085303135314,0,1,0,700,0.05,-521.850889882221,8,1,-426.1191862391804,1,4,-518.9834213119897,6,10,-399.1086329698476,0,0,-398.9805211644192,0,0
5679,9,1,-470.2249342746272,0,1,0,700,0.05,-428.1883857758573,2,0,-398.1143574663626,0,0,-518.4196567408837,8,0,-578.1295521524975,11,5,-428.27271923753045,2,0
5680,4,0,-401.55956996257015,0,1,0,700,0.05,-399.31417316406913,0,0,-399.12923858716266,0,0,-399.2496566163768,0,0,-399.2972422156386,0,0,-410.80753922960497,0,4
5681,2,0,-512.801057660754,0,1,0,700,0.05,-609.706535090499,10,20,-444.4787253326913,0,15,-453.45911052884196,1,13,-522.0750723826536,8,1,-534.285844969085,8,5
5682,3,1,-424.1018320043732,0,1,0,700,0.05,-408.6222672210506,0,3,-511.04344028485514,0,37,-400.0344014664982,0,0,-400.43280023106297,0,0,-400.3762508183999,0,0
5683,3,0,-484.8598734390452,0,1,0,700,0.05,-399.2152287080393,0,0,-417.1734272200143,0,6,-672.0500450154436,0,91,-503.9028544146197,7,0,-431.95781183710614,0,12
5684,7,0,-399.5278004660829,0,1,0,700,0.05,-399.5217842258915,0,0,-399.44472101833617,0,0,-399.43815219617153,0,0,-399.67115143132645,0,0,-399.56319345868934,0,0
5685,6,1,-461.998836221902,0,1,0,700,0.05,-521.7318844123379,7,6,-549.2687758481643,10,0,-399.736036356543,0,0,-439.2078402153799,2,3,-400.0496442770836,0,0
5686,10,1,-399.5272532037233,0,1,0,700,0.05,-399.22788296065033,0,0,-399.4738500921888,0,0,-399.55514730465774,0,0,-399.7934772993656,0,0,-399.58590836175307,0,0
5687,9,0,-1148.0986532167358,0,1,0,700,0.05,-609.2739301558996,0,70,-1014.0250049461783,41,0,-3189.214761674475,186,0,-528.4794557213029,1,38,-399.50011358582765,0,0
5688,11,1,-618.1497108256618,0,1,0,700,0.05,-398.5417318081302,0,0,-414.0901884060455,1,0,-1059.0384789604577,44,0,-774.5692119238587,25,0,-444.5089430298192,3,0
5689,8,1,-408.39402504661854,0,1,0,700,0.05,-443.7408872397116,3,0,-399.1507607967563,0,0,-399.453343454598,0,0,-399.83737222668736,0,0,-399.7877615153384,0,0
5690,6,0,-452.6949974808373,0,1,0,700,0.05,-503.6890995935088,7,0,-399.115321407573,0,0,-399.48704257227655,0,0,-561.479439315011,0,54,-399.70408451581727,0,0
5691,8,0,-419.1230196594999,0,1,0,700,0.05,-432.32403639473233,0,11,-399.13630406330975,0,0,-399.42559311575866,0,0,-453.3858692247437,0,18,-411.3432954989531,0,4
5692,10,0,-413.4843824883025,0,1,0,700,0.05,-398.40950047296167,0,0,-398.77341582775097,0,0,-399.08636748615015,0,0,-399.42050339908167,0,0,-471.7321252555687,0,24
5693,4,1,-514.4830754820149,0,1,0,700,0.05,-404.82202791204026,0,2,-581.9353487413517,0,61,-399.25143653894116,0,0,-513.4017773539683,4,18,-673.0047868637683,18,1
5694,0,0,-401.9460380349632,0,1,0,700,0.05,-398.19632442431634,0,0,-398.60019831454395,0,0,-414.21628893035347,1,0,-399.24390771135876,0,0,-399.4734707942433,0,0
5695,0,0,243.4397346733492,1,0,0,9,0.05,243.44125590960294,0,0,243.4432810854189,0,0,243.43908919294176,0,0,243.44297142703454,0,0,243.4320757517479,0,0
5696,5,1,-409.83680135229156,0,1,0,700,0.05,-411.49255470991886,0,4,-438.69212919187135,0,13,-399.68540666227545,0,0,-399.6662608818474,0,0,-399.64765531554553,0,0
5697,7,1,-922.8846660514124,0,1,0,700,0.05,-456.60312419208236,0,19,-438.8820683526457,0,13,-2314.430580390763,109,93,-973.6095606182585,38,1,-430.89799670331337,2,0
5698,2,1,-468.0740704979197,0,1,0,700,0.05,-408.8719267311704,0,4,-543.8894977031554,0,48,-399.5916469651203,0,0,-579.5953507745274,10,10,-408.4219303156247,0,3
5699,5,0,-477.9335179364696,0,1,0,700,0.05,-399.25819827707005,0,0,-411.051216334216,0,4,-609.3451389010187,0,70,-420.6283996207415,0,7,-549.3846365493005,0,51
5700,11,0,-472.9953208893488,0,1,0,700,0.05,-408.4760044365613,0,3,-678.8367702915992,0,94,-399.6556928846413,0,0,-432.98832264394406,0,11,-445.0198141899967,0,15
5701,1,0,-509.80545355284363,0,1,0,700,0.05,-399.4195462871051,0,0,-399.311020053167,0,0,-936.666958285964,0,179,-414.40921115881054,0,5,-399.2205319791679,0,0
5702,0,1,-421.7492617781348,0,1,0,700,0.05,-461.25921943441307,0,21,-410.73162075723747,0,4,-438.28646342187886,1,8,-399.2316515540652,0,0,-399.2373537230782,0,0
5703,1,1,-631.6319429446532,0,1,0,700,0.05,-1128.7489350996655,0,244,-517.065269707505,0,39,-442.060694797603,0,14,-475.21647097852787,5,0,-595.0683441399692,13,0
5704,9,1,-418.19836248045993,0,1,0,700,0.05,-404.17147075809413,0,2,-398.5538247444966,0,0,-413.984731653809,0,5,-399.34346089361975,0,0,-474.9383243522815,0,25
5705,4,0,-405.2605493724133,0,1,0,700,0.05,-414.7176667582577,0,6,-399.72432949375,0,0,-399.7607154805337,0,0,-399.869293799771,0,0,-412.2307413297524,0,5
5706,2,0,-451.2979853269503,0,1,0,700,0.05,-398.2944819194369,0,0,-398.79383282971173,0,0,-534.165262116431,9,0,-513.6225276470711,6,8,-411.6138221220996,0,4
5707,3,1,-409.24347049597486,0,1,0,700,0.05,-399.48743172415055,0,0,-417.84116080366505,0,6,-399.59326842021727,0,0,-417.64604274725616,0,6,-411.6494487845834,0,4
5708,1,0,212.9791584867648,1,0,0,44,0.05,216.34458252635713,0,0,216.19451308866914,0,0,215.82795894630684,0,0,212.75456384745274,0,1,203.77417402503784,0,5
5709,6,1,176.12485076790261,1,0,0,95,0.05,176.58457755750382,0,0,176.13727233382718,0,0,176.11078145191857,0,0,175.9279507101315,0,0,175.86367178613216,0,0
5710,1,1,-235.92277153412442,1,0,0,582,0.05,-206.70180702518053,0,0,-206.75510760910907,0,0,-206.77765778300937,0,0,-344.4111255720318,0,46,-214.96815968129278,0,3
5711,8,0,-399.15212476393765,0,1,0,700,0.05,-398.8216005296591,0,0,-399.24125713960177,0,0,-399.42691039061236,0,0,-399.26628549099183,0,0,-399.0045702688227,0,0
5712,0,0,-432.8549975060158,0,1,0,700,0.05,-407.46796435329793,0,3,-518.962412840797,0,40,-417.4734428297945,0,6,-399.4577908113006,0,0,-420.91337669488985,1,2
5713,7,0,-401.9916167031946,0,1,0,700,0.05,-398.7442916285473,0,0,-411.27250144131926,0,4,-399.88171406272994,0,0,-399.8925822772136,0,0,-400.16699410616286,0,0
5714,5,0,-586.882544798533,0,1,0,700,0.05,-651.3567018654654,13,19,-537.4776977353822,0,46,-579.7519757622647,12,0,-685.0451450692913,0,95,-480.7812035602627,0,27
5715,11,0,-486.6895277984235,0,1,0,700,0.05,-455.7688380190315,3,4,-429.06424529565777,0,10,-461.9908223958043,2,11,-684.2153866703029,18,5,-402.4083466113199,0,1
5716,3,0,-515.2354451593037,0,1,0,700,0.05,-401.4700205638482,0,1,-437.45165310036583,0,13,-398.9312498853302,0,0,-488.92076071387504,6,0,-849.4035415330976,30,0
5717,9,0,-524.2835725027522,0,1,0,700,0.05,-501.44667851050065,0,34,-535.0349227466478,0,45,-592.3093580894562,0,64,-457.5050772973828,0,20,-535.1218258697727,9,0
5718,3,1,-399.42173975391563,0,1,0,700,0.05,-399.4521548511529,0,0,-399.429197400766,0,0,-399.2658815865864,0,0,-399.51948565066635,0,0,-399.4419792804082,0,0
5719,9,1,-440.6317413424029,0,1,0,700,0.05,-443.32111221417085,3,0,-398.5303308706248,0,0,-563.4896920109522,11,0,-398.74903647226284,0,0,-399.0685351440028,0,0
5720,6,0,-485.6899776039846,0,1,0,700,0.05,-587.9597962009656,0,63,-612.3234989969532,0,71,-414.267383074211,0,5,-399.57479203098995,0,0,-414.32441771680317,1,0
5721,2,0,-626.8104531365008,0,1,0,700,0.05,-402.99902663016763,0,2,-552.6876304149557,0,51,-399.25830892822097,0,0,-474.2682939402627,1,20,-1304.839005768899,60,2
5722,2,1,-537.0392038224461,0,1,0,700,0.05,-474.76462416517916,5,0,-603.5031102083095,0,68,-543.7810943800176,0,48,-654.4398316405776,9,40,-408.7073587181459,0,3
5723,8,1,-402.62084079242493,0,1,0,700,0.05,-399.623735947533,0,0,-399.59075437939003,0,0,-408.6624247026767,0,3,-399.63509570087064,0,0,-405.5921932316516,0,2
5724,5,1,-455.7164755168118,0,1,0,700,0.05,-399.21263975100277,0,0,-399.5401425339477,0,0,-489.3475366088887,0,30,-591.3052873848497,0,64,-399.1767713053712,0,0
5725,4,0,-448.19969062794195,0,1,0,700,0.05,-399.13739883130427,0,0,-399.53571210592236,0,0,-612.8100925645062,0,71,-429.8799414535868,0,10,-399.6353081843892,0,0
5726,4,1,-409.7420460986205,0,1,0,700,0.05,-399.2344471272527,0,0,-408.42298533337635,0,3,-417.7607611861268,0,6,-423.80638142866184,0,8,-399.4856554176842,0,0
5727,0,1,-422.26974715417515,0,1,0,700,0.05,-398.18890532445903,0,0,-398.53472069702514,0,0,-476.63357418816815,0,26,-399.2015453740368,0,0,-438.7899901871866,0,13
5728,10,0,-639.6330169141439,0,1,0,700,0.05,-459.8686988744174,3,5,-897.8988886584142,3,151,-579.4577086847418,12,0,-543.5314744552352,8,8,-717.4083138979092,7,71
5729,7,1,-404.604603457249,0,1,0,700,0.05,-399.3079747588235,0,0,-423.3297797976002,0,8,-399.94390928540963,0,0,-400.0603423430229,0,0,-400.3810111013905,0,0
5730,11,1,-425.6053392542516,0,1,0,700,0.05,-398.885213844408,0,0,-480.3091866189133,0,27,-399.3658853459031,0,0,-399.12225484531103,0,0,-450.34415561672216,3,2
5731,10,1,-547.1990182693554,0,1,0,700,0.05,-504.7239598409425,0,35,-652.0651380925825,0,85,-760.3599112158832,0,120,-418.4069343324395,0,6,-400.43914786492746,0,0
5732,2,1,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
5733,4,1,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,1
5734,1,0,-402.04281741768,0,1,0,700,0.05,-411.37061448908366,0,4,-399.40993716548587,0,0,-399.69085736942225,0,0,-399.87576309992824,0,0,-399.8669149644787,0,0
5735,6,1,-398.9959406903696,0,1,0,700,0.05,-398.75519379082294,0,0,-399.2041406709537,0,0,-399.2308573296323,0,0,-399.0123524425228,0,0,-398.777159217914,0,0
5736,6,1,123.51016888072942,1,0,0,157,0.05,108.70852327672057,0,6,126.72564060441222,0,0,126.95534569047236,0,0,127.40201295329904,0,0,127.75932187874255,0,0
5737,3,0,-57.17337226232161,1,0,0,387,0.05,-52.85406927575636,0,0,-52.7269462182831,0,0,-52.97337328358006,0,0,-74.26755913198232,0,7,-53.04491340200576,0,0
5738,5,1,-104.9698148660114,1,0,0,453,0.05,-104.7997425984802,0,0,-104.8661590954248,0,0,-104.86222599480054,0,0,-104.92546808488582,0,0,-105.39547855646576,0,0
5739,5,1,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
5740,1,1,-475.42609425185384,0,1,0,700,0.05,-576.7627390895854,0,60,-507.89808184613247,0,37,-414.8037039106296,0,5,-477.83872534773144,0,26,-399.82722106518924,0,1
5741,7,0,-406.7173681113483,0,1,0,700,0.05,-398.7178376663538,0,0,-399.17176399449005,0,0,-435.6882379304113,0,12,-399.69993256389154,0,0,-400.30906840159423,0,0
5742,9,0,-565.4911571448449,0,1,0,700,0.05,-866.3927535415406,0,156,-434.9681662126065,0,12,-426.55848552248796,0,9,-399.6368239351143,0,0,-699.8995565124768,20,0
5743,2,0,-478.1754061389454,0,1,0,700,0.05,-435.7817578109646,0,12,-405.6122797633564,0,2,-609.5983557306934,0,70,-402.43625210550266,0,1,-537.4483852842105,8,6
5744,4,0,-452.83699839216445,0,1,0,700,0.05,-453.54440743454455,0,18,-493.0594760455151,0,31,-421.0660842192474,0,7,-481.11461644935224,3,12,-415.40040781216396,1,0
5745,8,0,-403.5174848844234,0,1,0,700,0.05,-417.80290455665414,0,6,-399.93344206200226,0,1,-399.9400609466954,0,0,-399.911589484471,0,0,-399.999427372295,0,0
5746,0,0,-457.00687620178473,0,1,0,700,0.05,-588.8531854076177,0,63,-474.79160998039407,0,25,-400.1860221825374,0,0,-405.9706219115548,0,2,-415.23294152682223,1,0
